""	"gender"	"race"
"4575"	"Male"	"Caucasian"
"4576"	"Female"	"Caucasian"
"4577"	"Female"	"AfricanAmerican"
"4578"	"Male"	"Caucasian"
"4579"	"Male"	"Caucasian"
"4580"	"Female"	"Caucasian"
"4581"	"Female"	"Caucasian"
"4582"	"Male"	"Caucasian"
"4583"	"Female"	"Caucasian"
"4584"	"Female"	"AfricanAmerican"
"4585"	"Female"	"Caucasian"
"4586"	"Female"	"AfricanAmerican"
"4587"	"Male"	"Caucasian"
"4588"	"Male"	"Caucasian"
"4589"	"Male"	"Caucasian"
"4590"	"Male"	"Caucasian"
"4591"	"Female"	"Caucasian"
"4592"	"Female"	"Caucasian"
"4593"	"Male"	"Caucasian"
"4594"	"Female"	"Caucasian"
"4595"	"Male"	"Caucasian"
"4596"	"Male"	"Caucasian"
"4597"	"Female"	"Caucasian"
"4598"	"Female"	"Caucasian"
"4599"	"Female"	"AfricanAmerican"
"4600"	"Male"	"AfricanAmerican"
"4601"	"Male"	"Caucasian"
"4602"	"Female"	"Caucasian"
"4603"	"Female"	"Caucasian"
"4604"	"Male"	"Caucasian"
"4605"	"Male"	"AfricanAmerican"
"4606"	"Female"	"Caucasian"
"4607"	"Male"	"Caucasian"
"4608"	"Female"	"Caucasian"
"4609"	"Female"	"Caucasian"
"4610"	"Female"	"Hispanic"
"4611"	"Female"	"Caucasian"
"4612"	"Female"	"Caucasian"
"4613"	"Female"	"Caucasian"
"4614"	"Male"	"Asian"
"4615"	"Male"	"Caucasian"
"4616"	"Female"	"Caucasian"
"4617"	"Male"	"AfricanAmerican"
"4618"	"Female"	"Caucasian"
"4619"	"Male"	"Caucasian"
"4620"	"Male"	"Hispanic"
"4621"	"Male"	"Caucasian"
"4622"	"Male"	"Caucasian"
"4623"	"Female"	"Caucasian"
"4624"	"Male"	"Caucasian"
"4625"	"Female"	"Caucasian"
"4626"	"Male"	"?"
"4627"	"Male"	"Caucasian"
"4628"	"Male"	"Caucasian"
"4629"	"Female"	"AfricanAmerican"
"4630"	"Male"	"Caucasian"
"4631"	"Male"	"Caucasian"
"4632"	"Male"	"AfricanAmerican"
"4633"	"Female"	"Caucasian"
"4634"	"Female"	"AfricanAmerican"
"4635"	"Female"	"Caucasian"
"4636"	"Male"	"Caucasian"
"4637"	"Male"	"Caucasian"
"4638"	"Male"	"Caucasian"
"4639"	"Male"	"Caucasian"
"4640"	"Female"	"Caucasian"
"4641"	"Female"	"Caucasian"
"4642"	"Female"	"Caucasian"
"4643"	"Female"	"Caucasian"
"4644"	"Male"	"AfricanAmerican"
"4645"	"Male"	"Caucasian"
"4646"	"Male"	"Hispanic"
"4647"	"Male"	"Caucasian"
"4648"	"Male"	"Caucasian"
"4649"	"Female"	"AfricanAmerican"
"4650"	"Male"	"Caucasian"
"4651"	"Female"	"AfricanAmerican"
"4652"	"Male"	"Caucasian"
"4653"	"Female"	"Caucasian"
"4654"	"Male"	"Caucasian"
"4655"	"Female"	"AfricanAmerican"
"4656"	"Female"	"AfricanAmerican"
"4657"	"Male"	"?"
"4658"	"Female"	"Caucasian"
"4659"	"Male"	"Caucasian"
"4660"	"Male"	"Caucasian"
"4661"	"Male"	"Caucasian"
"4662"	"Female"	"Caucasian"
"4663"	"Male"	"Caucasian"
"4664"	"Male"	"Caucasian"
"4665"	"Male"	"AfricanAmerican"
"4666"	"Female"	"Caucasian"
"4667"	"Male"	"Caucasian"
"4668"	"Female"	"AfricanAmerican"
"4669"	"Male"	"Caucasian"
"4670"	"Female"	"Caucasian"
"4671"	"Male"	"Caucasian"
"4672"	"Male"	"Caucasian"
"4673"	"Female"	"Caucasian"
"4674"	"Female"	"Caucasian"
"4675"	"Male"	"Caucasian"
"4676"	"Female"	"Caucasian"
"4677"	"Male"	"Caucasian"
"4678"	"Female"	"Caucasian"
"4679"	"Male"	"Caucasian"
"4680"	"Female"	"Caucasian"
"4681"	"Male"	"Caucasian"
"4682"	"Male"	"AfricanAmerican"
"4683"	"Female"	"AfricanAmerican"
"4684"	"Male"	"Caucasian"
"4685"	"Female"	"AfricanAmerican"
"4686"	"Female"	"AfricanAmerican"
"4687"	"Male"	"AfricanAmerican"
"4688"	"Male"	"Caucasian"
"4689"	"Female"	"AfricanAmerican"
"4690"	"Male"	"Caucasian"
"4691"	"Female"	"Caucasian"
"4692"	"Male"	"Caucasian"
"4693"	"Female"	"Caucasian"
"4694"	"Female"	"Caucasian"
"4695"	"Female"	"AfricanAmerican"
"4696"	"Female"	"Caucasian"
"4697"	"Male"	"Caucasian"
"4698"	"Female"	"Caucasian"
"4699"	"Male"	"AfricanAmerican"
"4700"	"Female"	"AfricanAmerican"
"4701"	"Female"	"Hispanic"
"4702"	"Male"	"Caucasian"
"4703"	"Male"	"Caucasian"
"4704"	"Male"	"Caucasian"
"4705"	"Female"	"Caucasian"
"4706"	"Male"	"AfricanAmerican"
"4707"	"Female"	"Caucasian"
"4708"	"Female"	"Caucasian"
"4709"	"Female"	"Caucasian"
"4710"	"Male"	"AfricanAmerican"
"4711"	"Male"	"Caucasian"
"4712"	"Female"	"Caucasian"
"4713"	"Female"	"Caucasian"
"4714"	"Male"	"Caucasian"
"4715"	"Male"	"Caucasian"
"4716"	"Female"	"Caucasian"
"4717"	"Female"	"Caucasian"
"4718"	"Male"	"Caucasian"
"4719"	"Female"	"Caucasian"
"4720"	"Female"	"Caucasian"
"4721"	"Female"	"Caucasian"
"4722"	"Female"	"Caucasian"
"4723"	"Female"	"AfricanAmerican"
"4724"	"Male"	"Caucasian"
"4725"	"Female"	"Caucasian"
"4726"	"Male"	"Caucasian"
"4727"	"Male"	"Caucasian"
"4728"	"Male"	"Caucasian"
"4729"	"Female"	"AfricanAmerican"
"4730"	"Female"	"Caucasian"
"4731"	"Female"	"Caucasian"
"4732"	"Female"	"Caucasian"
"4733"	"Male"	"Caucasian"
"4734"	"Female"	"AfricanAmerican"
"4735"	"Female"	"Caucasian"
"4736"	"Female"	"Caucasian"
"4737"	"Female"	"AfricanAmerican"
"4738"	"Male"	"Caucasian"
"4739"	"Female"	"AfricanAmerican"
"4740"	"Female"	"Hispanic"
"4741"	"Male"	"Caucasian"
"4742"	"Female"	"Caucasian"
"4743"	"Female"	"Caucasian"
"4744"	"Female"	"AfricanAmerican"
"4745"	"Female"	"Caucasian"
"4746"	"Female"	"AfricanAmerican"
"4747"	"Female"	"AfricanAmerican"
"4748"	"Female"	"Caucasian"
"4749"	"Male"	"Caucasian"
"4750"	"Male"	"Caucasian"
"4751"	"Male"	"Caucasian"
"4752"	"Male"	"Caucasian"
"4753"	"Female"	"Caucasian"
"4754"	"Female"	"Caucasian"
"4755"	"Female"	"Caucasian"
"4756"	"Male"	"Caucasian"
"4757"	"Male"	"Caucasian"
"4758"	"Female"	"Caucasian"
"4759"	"Female"	"Caucasian"
"4760"	"Male"	"Caucasian"
"4761"	"Male"	"Caucasian"
"4762"	"Female"	"Caucasian"
"4763"	"Female"	"Caucasian"
"4764"	"Female"	"Caucasian"
"4765"	"Male"	"Caucasian"
"4766"	"Female"	"Caucasian"
"4767"	"Female"	"AfricanAmerican"
"4768"	"Female"	"Caucasian"
"4769"	"Female"	"Caucasian"
"4770"	"Female"	"Caucasian"
"4771"	"Male"	"AfricanAmerican"
"4772"	"Female"	"Caucasian"
"4773"	"Male"	"Caucasian"
"4774"	"Male"	"Caucasian"
"4775"	"Female"	"AfricanAmerican"
"4776"	"Male"	"Caucasian"
"4777"	"Female"	"Caucasian"
"4778"	"Female"	"AfricanAmerican"
"4779"	"Female"	"?"
"4780"	"Female"	"AfricanAmerican"
"4781"	"Female"	"Caucasian"
"4782"	"Female"	"Caucasian"
"4783"	"Male"	"Caucasian"
"4784"	"Female"	"AfricanAmerican"
"4785"	"Male"	"Caucasian"
"4786"	"Male"	"Caucasian"
"4787"	"Female"	"Caucasian"
"4788"	"Male"	"Caucasian"
"4789"	"Female"	"AfricanAmerican"
"4790"	"Female"	"Caucasian"
"4791"	"Female"	"Caucasian"
"4792"	"Female"	"AfricanAmerican"
"4793"	"Male"	"?"
"4794"	"Female"	"AfricanAmerican"
"4795"	"Male"	"Other"
"4796"	"Female"	"AfricanAmerican"
"4797"	"Female"	"AfricanAmerican"
"4798"	"Male"	"Caucasian"
"4799"	"Male"	"AfricanAmerican"
"4800"	"Female"	"Caucasian"
"4801"	"Male"	"Caucasian"
"4802"	"Female"	"Caucasian"
"4803"	"Female"	"Caucasian"
"4804"	"Female"	"Caucasian"
"4805"	"Male"	"AfricanAmerican"
"4806"	"Male"	"Caucasian"
"4807"	"Male"	"Caucasian"
"4808"	"Female"	"Caucasian"
"4809"	"Female"	"Caucasian"
"4810"	"Male"	"Caucasian"
"4811"	"Male"	"Caucasian"
"4812"	"Female"	"Caucasian"
"4813"	"Female"	"Caucasian"
"4814"	"Female"	"Caucasian"
"4815"	"Male"	"Caucasian"
"4816"	"Female"	"?"
"4817"	"Female"	"AfricanAmerican"
"4818"	"Female"	"Caucasian"
"4819"	"Male"	"Caucasian"
"4820"	"Female"	"AfricanAmerican"
"4821"	"Female"	"AfricanAmerican"
"4822"	"Female"	"Caucasian"
"4823"	"Female"	"Caucasian"
"4824"	"Female"	"Caucasian"
"4825"	"Male"	"Caucasian"
"4826"	"Male"	"Caucasian"
"4827"	"Male"	"Caucasian"
"4828"	"Male"	"Caucasian"
"4829"	"Male"	"Caucasian"
"4830"	"Female"	"AfricanAmerican"
"4831"	"Male"	"Caucasian"
"4832"	"Female"	"AfricanAmerican"
"4833"	"Male"	"Caucasian"
"4834"	"Female"	"Caucasian"
"4835"	"Female"	"AfricanAmerican"
"4836"	"Male"	"Caucasian"
"4837"	"Female"	"Caucasian"
"4838"	"Female"	"Caucasian"
"4839"	"Male"	"Hispanic"
"4840"	"Male"	"Caucasian"
"4841"	"Female"	"Caucasian"
"4842"	"Male"	"Caucasian"
"4843"	"Male"	"Caucasian"
"4844"	"Male"	"Caucasian"
"4845"	"Male"	"Caucasian"
"4846"	"Male"	"Caucasian"
"4847"	"Female"	"Caucasian"
"4848"	"Female"	"?"
"4849"	"Male"	"Caucasian"
"4850"	"Female"	"Caucasian"
"4851"	"Male"	"Caucasian"
"4852"	"Female"	"Caucasian"
"4853"	"Male"	"Caucasian"
"4854"	"Male"	"Caucasian"
"4855"	"Female"	"AfricanAmerican"
"4856"	"Male"	"Caucasian"
"4857"	"Female"	"Caucasian"
"4858"	"Male"	"Caucasian"
"4859"	"Male"	"Caucasian"
"4860"	"Female"	"Caucasian"
"4861"	"Male"	"Caucasian"
"4862"	"Female"	"Caucasian"
"4863"	"Male"	"AfricanAmerican"
"4864"	"Female"	"Caucasian"
"4865"	"Male"	"AfricanAmerican"
"4866"	"Male"	"AfricanAmerican"
"4867"	"Male"	"Caucasian"
"4868"	"Male"	"AfricanAmerican"
"4869"	"Female"	"Caucasian"
"4870"	"Male"	"Caucasian"
"4871"	"Female"	"Caucasian"
"4872"	"Female"	"Caucasian"
"4873"	"Male"	"Caucasian"
"4874"	"Female"	"Caucasian"
"4875"	"Female"	"Caucasian"
"4876"	"Male"	"Caucasian"
"4877"	"Female"	"Caucasian"
"4878"	"Male"	"Caucasian"
"4879"	"Female"	"Caucasian"
"4880"	"Female"	"Caucasian"
"4881"	"Female"	"Caucasian"
"4882"	"Male"	"?"
"4883"	"Female"	"Caucasian"
"4884"	"Male"	"Caucasian"
"4885"	"Male"	"Caucasian"
"4886"	"Female"	"AfricanAmerican"
"4887"	"Female"	"Caucasian"
"4888"	"Female"	"Caucasian"
"4889"	"Male"	"Caucasian"
"4890"	"Male"	"Caucasian"
"4891"	"Female"	"Caucasian"
"4892"	"Female"	"Caucasian"
"4893"	"Male"	"Caucasian"
"4894"	"Female"	"Caucasian"
"4895"	"Female"	"Caucasian"
"4896"	"Male"	"Caucasian"
"4897"	"Female"	"Caucasian"
"4898"	"Male"	"Caucasian"
"4899"	"Female"	"AfricanAmerican"
"4900"	"Male"	"Hispanic"
"4901"	"Male"	"AfricanAmerican"
"4902"	"Female"	"Hispanic"
"4903"	"Male"	"AfricanAmerican"
"4904"	"Male"	"Hispanic"
"4905"	"Male"	"Caucasian"
"4906"	"Male"	"Hispanic"
"4907"	"Female"	"Hispanic"
"4908"	"Female"	"AfricanAmerican"
"4909"	"Female"	"Caucasian"
"4910"	"Male"	"Caucasian"
"4911"	"Female"	"Caucasian"
"4912"	"Male"	"Caucasian"
"4913"	"Female"	"Caucasian"
"4914"	"Female"	"Caucasian"
"4915"	"Male"	"Caucasian"
"4916"	"Female"	"Caucasian"
"4917"	"Male"	"Caucasian"
"4918"	"Female"	"AfricanAmerican"
"4919"	"Female"	"Caucasian"
"4920"	"Male"	"Caucasian"
"4921"	"Male"	"Caucasian"
"4922"	"Female"	"Caucasian"
"4923"	"Female"	"Caucasian"
"4924"	"Male"	"Caucasian"
"4925"	"Female"	"Caucasian"
"4926"	"Female"	"Caucasian"
"4927"	"Male"	"Caucasian"
"4928"	"Female"	"Caucasian"
"4929"	"Male"	"Caucasian"
"4930"	"Male"	"Caucasian"
"4931"	"Male"	"Caucasian"
"4932"	"Female"	"Caucasian"
"4933"	"Male"	"AfricanAmerican"
"4934"	"Female"	"Caucasian"
"4935"	"Female"	"Caucasian"
"4936"	"Female"	"AfricanAmerican"
"4937"	"Female"	"AfricanAmerican"
"4938"	"Female"	"Caucasian"
"4939"	"Female"	"Caucasian"
"4940"	"Male"	"Caucasian"
"4941"	"Female"	"Caucasian"
"4942"	"Male"	"Caucasian"
"4943"	"Male"	"Caucasian"
"4944"	"Male"	"Caucasian"
"4945"	"Female"	"AfricanAmerican"
"4946"	"Female"	"Caucasian"
"4947"	"Male"	"Caucasian"
"4948"	"Male"	"AfricanAmerican"
"4949"	"Male"	"Caucasian"
"4950"	"Female"	"Caucasian"
"4951"	"Female"	"?"
"4952"	"Male"	"Caucasian"
"4953"	"Male"	"Caucasian"
"4954"	"Male"	"Caucasian"
"4955"	"Male"	"Caucasian"
"4956"	"Male"	"Caucasian"
"4957"	"Female"	"AfricanAmerican"
"4958"	"Female"	"Caucasian"
"4959"	"Male"	"Caucasian"
"4960"	"Male"	"Caucasian"
"4961"	"Male"	"Other"
"4962"	"Female"	"Caucasian"
"4963"	"Female"	"Caucasian"
"4964"	"Female"	"Caucasian"
"4965"	"Female"	"Caucasian"
"4966"	"Male"	"Caucasian"
"4967"	"Female"	"Caucasian"
"4968"	"Female"	"AfricanAmerican"
"4969"	"Male"	"Caucasian"
"4970"	"Female"	"Caucasian"
"4971"	"Male"	"Caucasian"
"4972"	"Male"	"?"
"4973"	"Male"	"Caucasian"
"4974"	"Female"	"Caucasian"
"4975"	"Male"	"Caucasian"
"4976"	"Female"	"Caucasian"
"4977"	"Male"	"Caucasian"
"4978"	"Female"	"Caucasian"
"4979"	"Female"	"Caucasian"
"4980"	"Female"	"AfricanAmerican"
"4981"	"Male"	"Caucasian"
"4982"	"Male"	"Caucasian"
"4983"	"Male"	"Caucasian"
"4984"	"Male"	"Caucasian"
"4985"	"Female"	"AfricanAmerican"
"4986"	"Male"	"Caucasian"
"4987"	"Female"	"Caucasian"
"4988"	"Female"	"Caucasian"
"4989"	"Male"	"AfricanAmerican"
"4990"	"Male"	"Caucasian"
"4991"	"Female"	"Caucasian"
"4992"	"Female"	"Caucasian"
"4993"	"Female"	"Caucasian"
"4994"	"Male"	"Caucasian"
"4995"	"Male"	"Caucasian"
"4996"	"Female"	"AfricanAmerican"
"4997"	"Female"	"AfricanAmerican"
"4998"	"Male"	"Caucasian"
"4999"	"Male"	"Caucasian"
"5000"	"Male"	"Caucasian"
"5001"	"Female"	"Caucasian"
"5002"	"Female"	"Caucasian"
"5003"	"Female"	"Caucasian"
"5004"	"Female"	"Caucasian"
"5005"	"Male"	"Caucasian"
"5006"	"Female"	"Caucasian"
"5007"	"Male"	"AfricanAmerican"
"5008"	"Female"	"AfricanAmerican"
"5009"	"Female"	"AfricanAmerican"
"5010"	"Male"	"Caucasian"
"5011"	"Female"	"Caucasian"
"5012"	"Male"	"Caucasian"
"5013"	"Female"	"AfricanAmerican"
"5014"	"Male"	"Caucasian"
"5015"	"Male"	"Caucasian"
"5016"	"Female"	"AfricanAmerican"
"5017"	"Female"	"Caucasian"
"5018"	"Female"	"Caucasian"
"5019"	"Female"	"AfricanAmerican"
"5020"	"Male"	"Other"
"5021"	"Male"	"AfricanAmerican"
"5022"	"Female"	"Caucasian"
"5023"	"Male"	"Caucasian"
"5024"	"Female"	"Caucasian"
"5025"	"Female"	"AfricanAmerican"
"5026"	"Male"	"Caucasian"
"5027"	"Female"	"Caucasian"
"5028"	"Male"	"Caucasian"
"5029"	"Male"	"Caucasian"
"5030"	"Female"	"Caucasian"
"5031"	"Female"	"Caucasian"
"5032"	"Male"	"Caucasian"
"5033"	"Female"	"Caucasian"
"5034"	"Female"	"Caucasian"
"5035"	"Male"	"Caucasian"
"5036"	"Female"	"Caucasian"
"5037"	"Female"	"Caucasian"
"5038"	"Male"	"Caucasian"
"5039"	"Male"	"Caucasian"
"5040"	"Female"	"?"
"5041"	"Female"	"Caucasian"
"5042"	"Male"	"Caucasian"
"5043"	"Female"	"Caucasian"
"5044"	"Female"	"AfricanAmerican"
"5045"	"Female"	"Caucasian"
"5046"	"Female"	"AfricanAmerican"
"5047"	"Male"	"Caucasian"
"5048"	"Female"	"Caucasian"
"5049"	"Male"	"Caucasian"
"5050"	"Female"	"AfricanAmerican"
"5051"	"Male"	"Caucasian"
"5052"	"Male"	"Caucasian"
"5053"	"Male"	"AfricanAmerican"
"5054"	"Female"	"Hispanic"
"5055"	"Female"	"Caucasian"
"5056"	"Female"	"Hispanic"
"5057"	"Female"	"?"
"5058"	"Male"	"Caucasian"
"5059"	"Male"	"AfricanAmerican"
"5060"	"Female"	"AfricanAmerican"
"5061"	"Female"	"Caucasian"
"5062"	"Female"	"Caucasian"
"5063"	"Female"	"AfricanAmerican"
"5064"	"Female"	"AfricanAmerican"
"5065"	"Male"	"Other"
"5066"	"Female"	"AfricanAmerican"
"5067"	"Male"	"AfricanAmerican"
"5068"	"Female"	"Caucasian"
"5069"	"Male"	"Caucasian"
"5070"	"Male"	"AfricanAmerican"
"5071"	"Male"	"Caucasian"
"5072"	"Female"	"Caucasian"
"5073"	"Female"	"Other"
"5074"	"Female"	"Caucasian"
"5075"	"Male"	"AfricanAmerican"
"5076"	"Male"	"AfricanAmerican"
"5077"	"Female"	"Hispanic"
"5078"	"Male"	"Caucasian"
"5079"	"Male"	"Caucasian"
"5080"	"Male"	"Caucasian"
"5081"	"Female"	"AfricanAmerican"
"5082"	"Female"	"Caucasian"
"5083"	"Female"	"Caucasian"
"5084"	"Male"	"Caucasian"
"5085"	"Male"	"Caucasian"
"5086"	"Male"	"Caucasian"
"5087"	"Male"	"Caucasian"
"5088"	"Female"	"Caucasian"
"5089"	"Female"	"AfricanAmerican"
"5090"	"Female"	"AfricanAmerican"
"5091"	"Male"	"AfricanAmerican"
"5092"	"Male"	"Caucasian"
"5093"	"Male"	"Caucasian"
"5094"	"Female"	"?"
"5095"	"Male"	"Caucasian"
"5096"	"Male"	"Caucasian"
"5097"	"Male"	"Caucasian"
"5098"	"Female"	"Caucasian"
"5099"	"Male"	"Caucasian"
"5100"	"Male"	"Caucasian"
"5101"	"Female"	"AfricanAmerican"
"5102"	"Female"	"Caucasian"
"5103"	"Male"	"Caucasian"
"5104"	"Female"	"Caucasian"
"5105"	"Male"	"AfricanAmerican"
"5106"	"Female"	"Caucasian"
"5107"	"Female"	"Caucasian"
"5108"	"Male"	"Caucasian"
"5109"	"Female"	"Caucasian"
"5110"	"Female"	"Caucasian"
"5111"	"Male"	"Caucasian"
"5112"	"Female"	"Caucasian"
"5113"	"Male"	"Caucasian"
"5114"	"Male"	"Caucasian"
"5115"	"Female"	"Caucasian"
"5116"	"Male"	"AfricanAmerican"
"5117"	"Female"	"Caucasian"
"5118"	"Male"	"AfricanAmerican"
"5119"	"Male"	"Caucasian"
"5120"	"Male"	"Caucasian"
"5121"	"Female"	"Caucasian"
"5122"	"Male"	"Caucasian"
"5123"	"Male"	"?"
"5124"	"Male"	"Caucasian"
"5125"	"Female"	"AfricanAmerican"
"5126"	"Female"	"AfricanAmerican"
"5127"	"Male"	"Caucasian"
"5128"	"Female"	"Caucasian"
"5129"	"Female"	"AfricanAmerican"
"5130"	"Female"	"Caucasian"
"5131"	"Female"	"Caucasian"
"5132"	"Female"	"Caucasian"
"5133"	"Female"	"Caucasian"
"5134"	"Female"	"Caucasian"
"5135"	"Female"	"Caucasian"
"5136"	"Male"	"Caucasian"
"5137"	"Male"	"Caucasian"
"5138"	"Male"	"Caucasian"
"5139"	"Female"	"AfricanAmerican"
"5140"	"Female"	"Caucasian"
"5141"	"Male"	"Caucasian"
"5142"	"Female"	"AfricanAmerican"
"5143"	"Female"	"Caucasian"
"5144"	"Female"	"AfricanAmerican"
"5145"	"Female"	"Caucasian"
"5146"	"Male"	"Caucasian"
"5147"	"Male"	"Caucasian"
"5148"	"Female"	"Caucasian"
"5149"	"Male"	"Caucasian"
"5150"	"Male"	"AfricanAmerican"
"5151"	"Female"	"Caucasian"
"5152"	"Male"	"Caucasian"
"5153"	"Male"	"Caucasian"
"5154"	"Female"	"Caucasian"
"5155"	"Male"	"Caucasian"
"5156"	"Female"	"Caucasian"
"5157"	"Male"	"Caucasian"
"5158"	"Male"	"AfricanAmerican"
"5159"	"Male"	"Caucasian"
"5160"	"Male"	"AfricanAmerican"
"5161"	"Female"	"Hispanic"
"5162"	"Male"	"Caucasian"
"5163"	"Female"	"Caucasian"
"5164"	"Male"	"Caucasian"
"5165"	"Male"	"?"
"5166"	"Male"	"Caucasian"
"5167"	"Female"	"Caucasian"
"5168"	"Female"	"Caucasian"
"5169"	"Male"	"AfricanAmerican"
"5170"	"Female"	"Hispanic"
"5171"	"Female"	"AfricanAmerican"
"5172"	"Female"	"AfricanAmerican"
"5173"	"Male"	"Caucasian"
"5174"	"Male"	"Caucasian"
"5175"	"Male"	"Caucasian"
"5176"	"Male"	"Caucasian"
"5177"	"Female"	"Caucasian"
"5178"	"Male"	"Caucasian"
"5179"	"Female"	"AfricanAmerican"
"5180"	"Female"	"AfricanAmerican"
"5181"	"Male"	"Caucasian"
"5182"	"Female"	"Caucasian"
"5183"	"Female"	"Caucasian"
"5184"	"Female"	"Caucasian"
"5185"	"Male"	"AfricanAmerican"
"5186"	"Female"	"AfricanAmerican"
"5187"	"Male"	"Caucasian"
"5188"	"Male"	"Caucasian"
"5189"	"Female"	"Caucasian"
"5190"	"Female"	"Caucasian"
"5191"	"Male"	"Caucasian"
"5192"	"Male"	"Caucasian"
"5193"	"Female"	"Caucasian"
"5194"	"Female"	"Caucasian"
"5195"	"Female"	"Caucasian"
"5196"	"Male"	"?"
"5197"	"Female"	"Caucasian"
"5198"	"Female"	"Caucasian"
"5199"	"Male"	"Caucasian"
"5200"	"Female"	"AfricanAmerican"
"5201"	"Male"	"Caucasian"
"5202"	"Female"	"Caucasian"
"5203"	"Male"	"AfricanAmerican"
"5204"	"Female"	"Caucasian"
"5205"	"Male"	"Caucasian"
"5206"	"Female"	"AfricanAmerican"
"5207"	"Male"	"Hispanic"
"5208"	"Male"	"AfricanAmerican"
"5209"	"Male"	"Caucasian"
"5210"	"Female"	"AfricanAmerican"
"5211"	"Male"	"AfricanAmerican"
"5212"	"Female"	"AfricanAmerican"
"5213"	"Female"	"AfricanAmerican"
"5214"	"Female"	"Caucasian"
"5215"	"Male"	"Hispanic"
"5216"	"Female"	"Caucasian"
"5217"	"Female"	"Hispanic"
"5218"	"Male"	"AfricanAmerican"
"5219"	"Female"	"AfricanAmerican"
"5220"	"Male"	"Caucasian"
"5221"	"Female"	"Caucasian"
"5222"	"Female"	"AfricanAmerican"
"5223"	"Female"	"Other"
"5224"	"Female"	"Hispanic"
"5225"	"Male"	"Caucasian"
"5226"	"Female"	"AfricanAmerican"
"5227"	"Female"	"Caucasian"
"5228"	"Female"	"AfricanAmerican"
"5229"	"Female"	"AfricanAmerican"
"5230"	"Female"	"Caucasian"
"5231"	"Male"	"Caucasian"
"5232"	"Male"	"Asian"
"5233"	"Female"	"Caucasian"
"5234"	"Female"	"Caucasian"
"5235"	"Female"	"Caucasian"
"5236"	"Female"	"AfricanAmerican"
"5237"	"Male"	"Caucasian"
"5238"	"Male"	"AfricanAmerican"
"5239"	"Female"	"AfricanAmerican"
"5240"	"Male"	"Caucasian"
"5241"	"Female"	"Caucasian"
"5242"	"Male"	"Caucasian"
"5243"	"Female"	"Caucasian"
"5244"	"Female"	"Caucasian"
"5245"	"Male"	"Caucasian"
"5246"	"Female"	"Caucasian"
"5247"	"Female"	"Caucasian"
"5248"	"Male"	"AfricanAmerican"
"5249"	"Female"	"Caucasian"
"5250"	"Female"	"Caucasian"
"5251"	"Male"	"Caucasian"
"5252"	"Male"	"Caucasian"
"5253"	"Male"	"Caucasian"
"5254"	"Female"	"Caucasian"
"5255"	"Female"	"Caucasian"
"5256"	"Male"	"Caucasian"
"5257"	"Female"	"Caucasian"
"5258"	"Male"	"AfricanAmerican"
"5259"	"Female"	"Caucasian"
"5260"	"Female"	"AfricanAmerican"
"5261"	"Male"	"Caucasian"
"5262"	"Female"	"Caucasian"
"5263"	"Female"	"Caucasian"
"5264"	"Male"	"Caucasian"
"5265"	"Male"	"Caucasian"
"5266"	"Male"	"Caucasian"
"5267"	"Female"	"Caucasian"
"5268"	"Female"	"Caucasian"
"5269"	"Male"	"Caucasian"
"5270"	"Male"	"Caucasian"
"5271"	"Male"	"Caucasian"
"5272"	"Female"	"AfricanAmerican"
"5273"	"Male"	"Caucasian"
"5274"	"Female"	"Other"
"5275"	"Female"	"Caucasian"
"5276"	"Male"	"?"
"5277"	"Male"	"Caucasian"
"5278"	"Female"	"Caucasian"
"5279"	"Male"	"Caucasian"
"5280"	"Female"	"Caucasian"
"5281"	"Male"	"Caucasian"
"5282"	"Female"	"Caucasian"
"5283"	"Male"	"Caucasian"
"5284"	"Female"	"Caucasian"
"5285"	"Male"	"Caucasian"
"5286"	"Female"	"?"
"5287"	"Female"	"Caucasian"
"5288"	"Male"	"Caucasian"
"5289"	"Male"	"Other"
"5290"	"Male"	"Caucasian"
"5291"	"Female"	"AfricanAmerican"
"5292"	"Male"	"Caucasian"
"5293"	"Female"	"AfricanAmerican"
"5294"	"Female"	"Caucasian"
"5295"	"Male"	"Caucasian"
"5296"	"Male"	"Caucasian"
"5297"	"Female"	"Hispanic"
"5298"	"Male"	"Caucasian"
"5299"	"Male"	"Caucasian"
"5300"	"Male"	"Caucasian"
"5301"	"Female"	"AfricanAmerican"
"5302"	"Female"	"Caucasian"
"5303"	"Male"	"Caucasian"
"5304"	"Male"	"AfricanAmerican"
"5305"	"Female"	"Caucasian"
"5306"	"Female"	"Caucasian"
"5307"	"Female"	"AfricanAmerican"
"5308"	"Female"	"Caucasian"
"5309"	"Female"	"AfricanAmerican"
"5310"	"Male"	"Caucasian"
"5311"	"Male"	"Caucasian"
"5312"	"Female"	"Caucasian"
"5313"	"Female"	"Caucasian"
"5314"	"Female"	"AfricanAmerican"
"5315"	"Female"	"Caucasian"
"5316"	"Female"	"AfricanAmerican"
"5317"	"Male"	"AfricanAmerican"
"5318"	"Male"	"Caucasian"
"5319"	"Female"	"Caucasian"
"5320"	"Female"	"Caucasian"
"5321"	"Female"	"Caucasian"
"5322"	"Female"	"Caucasian"
"5323"	"Male"	"Caucasian"
"5324"	"Female"	"AfricanAmerican"
"5325"	"Female"	"Caucasian"
"5326"	"Female"	"Other"
"5327"	"Male"	"Caucasian"
"5328"	"Male"	"Caucasian"
"5329"	"Male"	"AfricanAmerican"
"5330"	"Female"	"Caucasian"
